1620527400000,58764.46000000,58806.06000000,58500.00000000,58556.22000000,567.13226200,1620528299999,33237740.91862824,25867,272.17203100,15950640.04278181,0
1620528300000,58556.22000000,58668.65000000,58512.96000000,58605.00000000,363.77997000,1620529199999,21320047.73593835,22705,196.94209900,11541484.68351435,0
1620529200000,58605.03000000,58859.83000000,58542.92000000,58794.00000000,570.67610400,1620530099999,33488203.64421643,13917,300.55182900,17638722.65858313,0
1620530100000,58794.00000000,59000.00000000,58756.75000000,58953.48000000,555.26865600,1620530999999,32699334.20955067,16332,264.18731200,15559049.44833399,0
1620531000000,58953.47000000,59000.00000000,58533.39000000,58804.25000000,1102.29044500,1620531899999,64803820.68602317,29329,559.37385500,32885840.41500330,0
1620531900000,58804.25000000,59300.00000000,58465.96000000,58632.78000000,2598.93420200,1620532799999,152683349.88979665,60244,1555.06950700,91412905.81834553,0
1620532800000,58635.72000000,58974.48000000,58123.00000000,58127.79000000,2229.00134400,1620533699999,130404931.11793170,53360,998.11648100,58413960.92667076,0
1620533700000,58127.81000000,58974.91000000,57575.00000000,58435.24000000,3823.33357200,1620534599999,222266980.01705257,89447,1764.64425300,102720718.44756121,0
1620534600000,58435.24000000,58690.78000000,57800.00000000,58117.56000000,2148.35083100,1620535499999,124947751.46443259,42980,967.69752100,56309339.67365419,0
1620535500000,58117.56000000,58219.72000000,57796.76000000,58157.87000000,948.66883600,1620536399999,55114216.93670640,22596,470.11830000,27314939.66933661,0
1620536400000,58157.87000000,58378.41000000,57937.27000000,58253.75000000,984.35621500,1620537299999,57284701.89070942,31228,522.57791100,30406549.89345153,0
1620537300000,58253.75000000,58424.60000000,58241.84000000,58413.44000000,487.53518100,1620538199999,28449080.27256596,20805,242.39240900,14143503.48580906,0
1620538200000,58413.44000000,58424.60000000,58193.00000000,58318.10000000,474.36981600,1620539099999,27670117.09667387,20164,199.56565900,11641363.58025580,0
1620539100000,58318.11000000,58568.96000000,58250.00000000,58446.51000000,367.79991400,1620539999999,21491532.02739545,18500,205.04581000,11982560.35014108,0
1620540000000,58446.51000000,58570.01000000,58381.88000000,58454.25000000,544.88766400,1620540899999,31862239.61676075,17149,247.21969300,14454987.80490772,0
1620540900000,58454.25000000,58570.20000000,58444.01000000,58489.44000000,429.78168700,1620541799999,25144304.48234347,17178,253.46056200,14829209.99248318,0
1620541800000,58489.44000000,58533.79000000,58347.04000000,58411.02000000,672.94490100,1620542699999,39321609.06976871,18521,392.39870000,22925654.36555531,0
1620542700000,58411.03000000,58620.16000000,58000.00000000,58337.57000000,790.65586700,1620543599999,46143817.90726923,23847,441.94739500,25806139.97188692,0
1620543600000,58337.57000000,58342.70000000,58107.49000000,58141.09000000,565.92545200,1620544499999,32946225.99200388,26845,261.32576900,15213598.58833989,0
1620544500000,58141.09000000,58190.00000000,57926.94000000,58051.20000000,551.72945900,1620545399999,32034438.94735072,25315,278.23320200,16154688.89550153,0
1620545400000,58051.19000000,58056.32000000,57850.00000000,57881.62000000,518.14141800,1620546299999,30029760.07173338,22383,258.35515000,14973126.84026269,0
1620546300000,57881.63000000,58050.59000000,57711.71000000,57965.59000000,516.82125100,1620547199999,29935814.09131051,25101,249.26008200,14440988.21162780,0
1620547200000,57965.59000000,58000.00000000,57815.02000000,57907.43000000,542.58900500,1620548099999,31433032.86352994,16461,252.83730900,14648669.99813324,0
1620548100000,57907.42000000,58126.69000000,57826.10000000,58104.39000000,555.94376100,1620548999999,32238105.52026981,16505,250.29832000,14511502.24137134,0
1620549000000,58104.39000000,58225.00000000,58061.47000000,58081.42000000,645.01613100,1620549899999,37507094.10555433,17524,308.89944700,17961053.67105895,0
1620549900000,58081.42000000,58250.00000000,58014.24000000,58159.60000000,495.16085500,1620550799999,28794843.57163722,17576,282.22401000,16413211.91904034,0
1620550800000,58159.59000000,58222.73000000,57935.00000000,57976.00000000,508.84006500,1620551699999,29554332.19784733,16346,236.65554500,13747131.29446764,0
1620551700000,57976.00000000,58400.00000000,57921.05000000,58175.78000000,701.42065600,1620552599999,40834106.95904946,18637,333.69095900,19428447.60925477,0
1620552600000,58175.78000000,58206.79000000,57589.94000000,57867.14000000,1088.57796300,1620553499999,62968866.66893672,29678,537.44207900,31088449.95126097,0
1620553500000,57867.14000000,58064.27000000,57768.79000000,57952.52000000,609.33649000,1620554399999,35318771.73867120,18090,297.26466100,17229573.25209946,0
1620554400000,57952.53000000,57952.53000000,57616.50000000,57644.04000000,758.55842600,1620555299999,43827696.83733499,25302,370.78324400,21422359.29553400,0
1620555300000,57644.04000000,57829.44000000,57535.61000000,57806.01000000,757.33671100,1620556199999,43691406.50160657,21377,354.83170700,20472779.74993889,0
1620556200000,57806.01000000,57892.17000000,57706.82000000,57874.35000000,465.77704300,1620557099999,26922014.73043616,15308,213.02794200,12312976.39103464,0
1620557100000,57874.35000000,58052.33000000,57860.00000000,57955.04000000,489.01499700,1620557999999,28344375.22847265,14818,223.60815500,12960394.31363832,0
1620558000000,57955.04000000,58071.41000000,57865.85000000,58036.55000000,511.19694900,1620558899999,29643399.19252698,18677,209.17976400,12128923.16216959,0
1620558900000,58036.54000000,58118.34000000,57915.01000000,58023.69000000,472.61478300,1620559799999,27417516.46572325,19219,216.34710200,12550320.53774912,0
1620559800000,58021.16000000,58200.00000000,58000.00000000,58116.33000000,556.81495800,1620560699999,32371477.97303063,21035,301.63183800,17536642.16282528,0
1620560700000,58116.33000000,58165.48000000,57907.49000000,57907.49000000,616.27783700,1620561599999,35766894.48895665,23658,301.84892600,17519161.79839140,0
1620561600000,57907.49000000,58000.00000000,57161.21000000,57222.83000000,2299.90417800,1620562499999,132432127.02989036,61806,1083.44460600,62425608.22212397,0
1620562500000,57222.83000000,57329.57000000,56713.70000000,56900.29000000,2368.28577500,1620563399999,135071669.38726072,70397,1055.79288800,60229607.80040096,0
1620563400000,56900.29000000,57202.23000000,56821.03000000,57116.77000000,1052.68325800,1620564299999,60023124.53557294,41480,573.00557200,32666663.69134319,0
1620564300000,57116.78000000,57141.00000000,56235.66000000,56433.53000000,1613.21687700,1620565199999,91433058.93720780,51304,666.30757000,37780566.69441353,0
1620565200000,56433.54000000,56993.25000000,56402.90000000,56958.75000000,1186.00967900,1620566099999,67294963.41367101,35403,561.17418000,31834143.28871262,0
1620566100000,56958.75000000,57035.00000000,56825.32000000,56861.48000000,928.38454300,1620566999999,52871261.97931893,19220,366.17978300,20856552.78609480,0
1620567000000,56861.49000000,57150.00000000,56813.00000000,57050.52000000,725.98609200,1620567899999,41379976.80027106,19046,383.20233700,21842145.11399228,0
1620567900000,57050.52000000,57387.77000000,57034.73000000,57220.02000000,713.27486200,1620568799999,40785747.40227834,20755,373.21081400,21342795.51872898,0
1620568800000,57220.01000000,57448.85000000,57200.00000000,57277.27000000,730.25827100,1620569699999,41856413.37653250,20249,366.62846900,21014737.39875528,0
1620569700000,57277.27000000,57485.00000000,57177.02000000,57330.01000000,611.82661700,1620570599999,35067754.72487226,15098,263.51227600,15104131.12640079,0
1620570600000,57330.00000000,57369.01000000,57188.01000000,57275.49000000,402.26455100,1620571499999,23043283.79167800,13820,193.21994000,11068032.67296958,0
1620571500000,57275.49000000,57406.08000000,57111.41000000,57170.90000000,499.45634300,1620572399999,28610858.00955933,16679,220.83302200,12651354.50449883,0
1620572400000,57170.90000000,57350.00000000,57000.00000000,57207.31000000,535.86200400,1620573299999,30649538.00336241,16228,238.58576500,13648935.00369526,0
